1.txt,#genre#
1.txt Stream 447,http://122.117.71.103:8573/http/61.222.53.250:8078/hls/20/80/phoenixif.m3u8$IPV4『线路1』
1.txt Stream 448,http://120.198.95.220:9901/tsfile/live/1037_1.m3u8?key=txiptv$IPV4『线路2』
1.txt Stream 450,http://76.5432123.xyz/fh.php?id=fhzx$IPV4『线路4』
1.txt Stream 451,http://183.162.119.154:9901/tsfile/live/1071_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路5』
1.txt Stream 452,http://183.162.119.154:9901/tsfile/live/1064_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路6』
1.txt Stream 453,http://76.5432123.xyz/fh.php?id=fhhk$IPV4『线路1』
1.txt Stream 454,http://183.162.119.154:9901/tsfile/live/1034_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路2』
1.txt Stream 455,http://122.224.58.42:85/tsfile/live/1024_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4
1.txt Stream 456,http://58.243.224.244:9901/tsfile/live/1019_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 46,http://60.172.130.146:352/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路21』
1.txt Stream 464,http://113.56.95.69:53765/tsfile/live/1004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路9』
1.txt Stream 466,http://221.227.111.19:50001/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 467,http://183.162.119.154:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 468,http://223.112.219.174:9901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 469,http://222.241.134.93:8099/tsfile/live/0128_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路14』
1.txt Stream 47,http://61.157.139.15:9901/tsfile/live/2372_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路22』
1.txt Stream 471,http://183.215.134.239:19901/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 472,http://218.3.138.25:1111/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 473,http://183.223.157.33:9901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
1.txt Stream 474,http://42.48.105.224:9002/tsfile/live/1000_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 475,http://60.172.130.146:352/tsfile/live/0128_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路20』
1.txt Stream 476,http://61.157.139.15:9901/tsfile/live/2391_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路21』
1.txt Stream 495,http://58.243.224.244:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 501,http://49.87.154.246:85/tsfile/live/1018_1.m3u8?key=txiptv$IPV4『线路7』
1.txt Stream 502,https://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8?$IPV4『线路8』
1.txt Stream 504,http://113.56.95.69:53765/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
1.txt Stream 506,http://ali-m-l.cztv.com:80/channels/lantian/channel001/1080p.m3u8$IPV4『线路12』
1.txt Stream 507,http://221.227.111.19:50001/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 508,http://222.241.134.93:8099/tsfile/live/0124_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路14』
1.txt Stream 509,http://118.122.189.74:9901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 510,http://183.215.134.239:19901/tsfile/live/0124_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 511,http://42.48.105.224:9002/tsfile/live/0124_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 531,http://58.243.224.244:9901/tsfile/live/1017_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 536,http://49.87.154.246:85/tsfile/live/1013_1.m3u8?key=txiptv$IPV4『线路6』
1.txt Stream 539,http://113.56.95.69:53765/tsfile/live/1007_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路9』
1.txt Stream 540,http://113.220.232.51:9999/tsfile/live/1005_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
1.txt Stream 541,http://221.227.111.19:50001/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 542,http://61.157.139.15:9901/tsfile/live/2389_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 543,http://183.162.119.154:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 544,http://218.92.37.174:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 545,http://42.48.105.224:9002/tsfile/live/0107_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 546,http://223.112.219.174:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 547,http://58.221.214.82:9901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 548,http://222.241.134.93:8099/tsfile/live/0107_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路18』
1.txt Stream 549,http://183.215.134.239:19901/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 558,http://58.243.224.244:9901/tsfile/live/1018_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 568,http://221.227.111.19:50001/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 569,http://223.112.219.174:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 570,http://113.220.232.51:9999/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 571,http://60.172.130.146:352/tsfile/live/0122_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 572,http://42.48.105.224:9002/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 573,http://222.241.134.93:8099/tsfile/live/0122_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路16』
1.txt Stream 574,http://183.162.119.154:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 575,http://118.122.189.74:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
1.txt Stream 576,http://183.215.134.239:19901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 578,http://58.221.214.82:9901/tsfile/live/0122_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路21』
1.txt Stream 579,http://61.157.139.15:9901/tsfile/live/2388_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路22』
1.txt Stream 601,http://58.243.224.244:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 607,http://49.87.154.246:85/tsfile/live/1006_1.m3u8?key=txiptv$IPV4『线路7』
1.txt Stream 610,http://221.227.111.19:50001/tsfile/live/0127_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
1.txt Stream 611,http://222.241.134.93:8099/tsfile/live/0127_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路11』
1.txt Stream 613,http://118.122.189.74:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 614,http://218.3.138.25:1111/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 615,http://183.223.157.33:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 616,http://223.112.219.174:9901/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 617,http://42.48.105.224:9002/tsfile/live/0127_2.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 618,http://60.172.130.146:352/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
1.txt Stream 619,http://61.157.139.15:9901/tsfile/live/2392_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 63,http://118.122.189.74:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 633,http://58.243.224.244:9901/tsfile/live/1015_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 635,http://183.131.246.250:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路3』
1.txt Stream 637,http://49.87.154.246:85/tsfile/live/0130_1.m3u8?key=txiptv$IPV4『线路5』
1.txt Stream 64,http://221.227.111.19:50001/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 640,http://221.227.111.19:50001/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
1.txt Stream 641,http://113.220.232.51:9999/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路9』
1.txt Stream 642,http://222.241.134.93:8099/tsfile/live/0130_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路10』
1.txt Stream 644,http://118.122.189.74:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 645,http://183.162.119.154:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 646,http://218.92.37.174:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 647,http://42.48.105.224:9002/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 648,http://60.172.130.146:352/tsfile/live/0107_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 649,http://61.157.139.15:9901/tsfile/live/0130_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 65,http://58.221.214.82:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 66,http://183.162.119.154:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 667,http://183.131.246.250:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路3』
1.txt Stream 67,http://60.172.130.146:352/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 671,http://113.56.95.69:53765/tsfile/live/1017_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路7』
1.txt Stream 672,http://222.173.108.238:352/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
1.txt Stream 673,http://221.227.111.19:50001/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路9』
1.txt Stream 674,http://183.162.119.154:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
1.txt Stream 675,http://222.241.134.93:8099/tsfile/live/0142_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路11』
1.txt Stream 676,http://118.122.189.74:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 677,http://61.157.139.15:9901/tsfile/live/0142_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 68,http://223.112.219.174:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 69,http://42.48.105.224:9002/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 692,http://58.243.224.244:9901/tsfile/live/1028_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 699,http://113.56.95.69:53765/tsfile/live/1021_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
1.txt Stream 7,http://58.243.224.244:9901/tsfile/live/1031_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路2』
1.txt Stream 70,http://222.241.134.93:8099/tsfile/live/0003_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路18』
1.txt Stream 702,http://110.7.131.4:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 703,http://221.227.111.19:50001/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 704,http://222.241.134.93:8099/tsfile/live/0123_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路13』
1.txt Stream 706,http://218.92.37.174:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 707,http://183.223.157.33:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 708,http://42.48.105.224:9002/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 709,http://61.157.139.15:9901/tsfile/live/2393_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
1.txt Stream 71,http://183.223.157.33:9901/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 72,http://61.157.139.15:9901/tsfile/live/2373_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路20』
1.txt Stream 725,http://183.131.246.250:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路4』
1.txt Stream 729,http://110.7.131.4:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
1.txt Stream 730,http://221.227.111.19:50001/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路9』
1.txt Stream 731,http://183.162.119.154:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
1.txt Stream 732,http://118.122.189.74:9901/tsfile/live/0133_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 733,http://42.48.105.224:9002/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 734,http://223.112.219.174:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 735,http://60.172.130.146:352/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 736,http://222.241.134.93:8099/tsfile/live/0137_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路15』
1.txt Stream 737,http://61.157.139.15:9901/tsfile/live/0137_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 756,http://yncbn.ks-cdn.gitv.tv/gitv_live/G_SHENZHEN-HQ/G_SHENZHEN-HQ.m3u8$IPV4『线路1』
1.txt Stream 757,http://58.243.224.244:9901/tsfile/live/1027_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路2』
1.txt Stream 760,http://120.198.95.220:9901/tsfile/live/1048_1.m3u8?key=txiptv$IPV4『线路5』
1.txt Stream 761,http://183.131.246.250:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路6』
1.txt Stream 767,http://113.220.232.51:9999/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 768,http://118.122.189.74:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 769,http://222.241.134.93:8099/tsfile/live/0126_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路14』
1.txt Stream 77,http://58.243.224.244:9901/tsfile/live/1002_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 771,http://183.162.119.154:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 772,http://183.215.134.239:19901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 773,http://218.92.37.174:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
1.txt Stream 774,http://42.48.105.224:9002/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 775,http://58.220.219.14:9901/tsfile/live/0126_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路20』
1.txt Stream 789,http://58.243.224.244:9901/tsfile/live/1021_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路1』
1.txt Stream 790,http://120.198.95.220:9901/tsfile/live/1006_1.m3u8?key=txiptv$IPV4『线路2』
1.txt Stream 796,http://222.173.108.238:352/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
1.txt Stream 798,http://221.227.111.19:50001/tsfile/live/0127_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
1.txt Stream 799,http://118.122.189.74:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 801,http://183.162.119.154:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 802,http://183.215.134.239:19901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 803,http://223.112.219.174:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 804,http://42.48.105.224:9002/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路16』
1.txt Stream 805,http://58.221.214.82:9901/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 806,http://60.172.130.146:352/tsfile/live/0125_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
1.txt Stream 823,http://218.13.170.98:9901/tsfile/live/0017_1.m3u8?key=txiptv$IPV4『线路35』
1.txt Stream 831,http://116.9.204.242:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
1.txt Stream 833,http://110.7.131.4:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
1.txt Stream 834,http://222.241.134.93:8099/tsfile/live/0113_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路11』
1.txt Stream 835,http://223.112.219.174:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 836,http://58.221.214.82:9901/tsfile/live/0113_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 846,http://stream.jinjiang.tv/1/sd/live.m3u8?zfud$IPV4『线路1』
1.txt Stream 847,http://220.161.87.62:8090/hls/0/index.m3u8?zfud$IPV4『线路2』
1.txt Stream 848,http://76.5432123.xyz/杂项代理/学习强国.php?id=xmws$IPV4『线路3』
1.txt Stream 857,http://182.91.124.224:9901/tsfile/live/1059_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4
1.txt Stream 859,http://58.243.224.244:9901/tsfile/live/1029_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路3』
1.txt Stream 867,http://218.92.37.174:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 869,http://118.122.189.74:9901/tsfile/live/0141_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 87,http://118.122.189.74:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 875,http://76.5432123.xyz/杂项代理/学习强国.php?id=gzws$IPV4『线路4』
1.txt Stream 877,http://113.56.95.69:53765/tsfile/live/1018_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路6』
1.txt Stream 879,http://110.7.131.4:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路8』
1.txt Stream 88,http://60.172.130.146:352/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 880,http://183.162.119.154:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路9』
1.txt Stream 881,http://58.221.214.82:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路10』
1.txt Stream 882,http://218.92.37.174:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 883,http://222.241.134.93:8099/tsfile/live/0120_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路12』
1.txt Stream 884,http://118.122.189.74:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 885,http://42.48.105.224:9002/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 886,http://61.157.139.15:9901/tsfile/live/0120_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 89,http://183.162.119.154:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 90,http://58.221.214.82:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 905,http://113.56.95.69:53765/tsfile/live/1022_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路6』
1.txt Stream 906,http://222.173.108.238:352/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路7』
1.txt Stream 908,http://110.7.131.4:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路9』
1.txt Stream 909,http://222.241.134.93:8099/tsfile/live/0117_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路10』
1.txt Stream 91,http://42.48.105.224:9002/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路15』
1.txt Stream 910,http://223.112.219.174:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 911,http://42.48.105.224:9002/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 912,http://60.172.130.146:352/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 913,http://61.157.139.15:9901/tsfile/live/0117_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 92,http://222.241.134.93:8099/tsfile/live/0004_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路16』
1.txt Stream 934,http://183.131.246.250:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路4』
1.txt Stream 939,http://110.7.131.4:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路9』
1.txt Stream 94,http://183.223.157.33:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
1.txt Stream 940,http://222.241.134.93:8099/tsfile/live/0139_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路10』
1.txt Stream 941,http://223.112.219.174:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路11』
1.txt Stream 942,http://183.162.119.154:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 943,http://58.221.214.82:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路13』
1.txt Stream 944,http://61.157.139.15:9901/tsfile/live/0139_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 95,http://223.112.219.174:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路19』
1.txt Stream 96,http://58.220.219.14:9901/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路20』
1.txt Stream 960,http://58.243.224.244:9901/tsfile/live/1022_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路2』
1.txt Stream 965,http://76.5432123.xyz/杂项代理/学习强国.php?id=hljws$IPV4『线路7』
1.txt Stream 97,http://61.157.139.15:9901/tsfile/live/2374_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路21』
1.txt Stream 970,http://110.7.131.4:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路12』
1.txt Stream 972,http://218.92.37.174:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路14』
1.txt Stream 973,http://222.241.134.93:8099/tsfile/live/0143_1.m3u8?key=txiptv&playlive=0&authid=0$IPV4『线路15』
1.txt Stream 975,http://42.48.105.224:9002/tsfile/live/0138_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路17』
1.txt Stream 976,http://61.157.139.15:9901/tsfile/live/0143_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4『线路18』
72.会东新闻$IPV4『线路1』,http://175.155.106.72:89/live1/live1.m3u8?zsicd
rtmp://tv.lxxcb.cn:1935/channellive/lxtv1?zsicd;,http://lxfile.lxxcb.cn/nmip-media/channellive/channel103799/playlist.m3u8?zsicd$IPV4『线路2』
rtmp://tv.mcrm.org.cn:1935/channellive/tv01?zsicd;,http://tvfile.mcrm.org.cn/nmip-media/channellive/channel103064/playlist.m3u8?zsicd$IPV4『线路1』

